4941,2011-08-28 10:53:56.729272+00,2011-08-28 10:53:56.69602+00,Wigan B.L.,4365,t,,,,
4942,2011-08-28 10:55:00.700495+00,2011-08-28 10:55:00.700414+00,British Legion (Rochdale),3373,f,,,,
4943,2011-08-28 10:56:34.568012+00,2011-08-28 10:56:34.567937+00,British Legion (Oldham),1872,f,,,,
4945,2011-08-28 10:57:48.17919+00,2011-08-28 10:57:48.179131+00,RBL Crownhill (Plymouth),528,f,,,,
4947,2011-08-28 15:10:08.531176+00,2011-08-28 15:10:08.531104+00,Miles Platting Mission Silver,3332,f,,,,
4948,2011-08-28 15:10:28.829317+00,2011-08-28 15:10:28.829244+00,Morecambe Borough,196,f,,,,
4950,2011-08-28 15:41:05.947178+00,2011-08-28 15:41:05.947108+00,Burley and Ilkley Prize,3194,f,,,,
4953,2011-08-28 15:51:05.027561+00,2011-08-28 15:51:05.027487+00,Atherstone Welfare,4080,f,,,,
4954,2011-08-28 15:52:44.878747+00,2011-08-28 15:52:44.878675+00,Fryston Colliery Silver,5314,f,,,,
4982,2011-08-30 14:30:31.758688+00,2011-08-30 14:30:31.758624+00,Netherfield B.R. Solver,405,f,,,,
4957,2011-08-28 15:57:39.421209+00,2011-08-28 15:57:39.421133+00,All Souls Church Ancoats,4582,f,,,,
4958,2011-08-28 15:57:54.570757+00,2011-08-28 15:57:54.570682+00,Botanic C.R.F.A.,2643,f,,,,
4959,2011-08-28 16:00:27.252854+00,2011-08-28 16:00:27.252779+00,All Souls Manchester,4582,f,,,,
4962,2011-08-28 16:10:41.268059+00,2011-08-28 16:10:41.267993+00,Bestwood Welfare Black Diamonds jnr,4286,f,,,,
5098,2011-09-20 12:36:22.993529+00,2011-09-20 12:36:22.993449+00,K. M. Band (Medway),427,f,,,,
5099,2011-09-20 20:45:09.054794+00,2011-09-20 20:45:09.05472+00,Marsden Senior School A,3204,f,,,,
1625,2011-09-20 20:51:59.825006+00,2010-07-18 17:37:47.968522+00,Marsden Silver (Ossett Brewery),33,t,,,,
5100,2011-09-20 20:51:59.831232+00,2011-09-20 20:51:59.596763+00,Marsden,33,t,,,,
5103,2011-09-22 10:39:00.394521+00,2011-09-22 10:39:00.394448+00,Spinkwell Mills (Dewsbury),5330,f,,,,
5104,2011-09-23 21:28:09.23066+00,2011-09-23 21:28:09.23059+00,Blaina & District Silver,2098,f,,,,
5105,2011-09-23 21:28:22.434859+00,2011-09-23 21:28:22.434636+00,Glynneath & District Silver,786,f,,,,
5065,2011-09-19 15:28:06.116564+00,2011-09-19 15:28:06.116363+00,Camberley Silver Band,631,f,,,,
5066,2011-09-19 15:28:29.775999+00,2011-09-19 15:28:29.775919+00,Berkhamsted & Boxmoor Band,2829,f,,,,
5067,2011-09-19 15:29:24.428835+00,2011-09-19 15:29:24.42876+00,South West Herts Band,2762,f,,,,
81,2011-09-14 18:19:30.58791+00,2009-03-10 23:27:59.791692+00,Newstead Welfare,39,f,,,,
4155,2011-09-14 18:19:30.591197+00,2011-06-06 20:43:42.666843+00,Newstead Welfare Band,39,t,,,,
5068,2011-09-19 15:30:21.316396+00,2011-09-19 15:30:21.316305+00,Epping & District Band,608,f,,,,
5069,2011-09-19 15:31:20.365307+00,2011-09-19 15:31:20.365234+00,Harlow Band,852,f,,,,
5070,2011-09-19 15:31:49.421799+00,2011-09-19 15:31:49.421729+00,St. Sebastian's Parish Band,614,f,,,,
5071,2011-09-19 15:32:26.321474+00,2011-09-19 15:32:26.321397+00,Stevenage Band,2134,f,,,,
4998,2011-09-05 20:16:10.344055+00,2011-09-05 20:16:10.34398+00,Wednesbury - 34th Staffordshire Volunteers,3489,f,,,,
4999,2011-09-05 20:16:45.379584+00,2011-09-05 20:16:45.379512+00,Stockport Yeomanry Cavalry,4416,f,,,,
5000,2011-09-05 20:17:06.848727+00,2011-09-05 20:17:06.848657+00,Sutton-in-Ashfield Band,4909,f,,,,
5001,2011-09-05 20:17:23.260237+00,2011-09-05 20:17:23.26017+00,Bakewell Band,488,f,,,,
5002,2011-09-05 20:28:32.807289+00,2011-09-05 20:28:32.807219+00,Sutton-in-Ashfield Old Harmonic Band,4909,f,,,,
5003,2011-09-05 20:29:45.95101+00,2011-09-05 20:29:45.950935+00,Chesterfield Volunteer Band,2509,f,,,,
5005,2011-09-05 20:35:36.127348+00,2011-09-05 20:35:36.127277+00,Clay Cross Volunteer Band,3493,f,,,,
5006,2011-09-05 20:36:18.647712+00,2011-09-05 20:36:18.64764+00,Heanor United Brass Band,5208,f,,,,
5008,2011-09-06 09:02:50.768815+00,2011-09-06 09:02:50.768744+00,Darlington Temperance,4901,f,,,,
5009,2011-09-07 19:53:35.357942+00,2011-09-07 19:53:35.357791+00,Belper United,4775,f,,,,
5013,2011-09-08 12:52:42.192099+00,2011-09-08 12:52:42.19202+00,Blidworth Welfare B. J. Mining Band,857,f,,,,
5010,2011-09-07 19:54:44.153191+00,2011-09-07 19:53:35.442111+00,Belper United Brass Band,4775,t,,,,
5014,2011-09-08 12:55:01.245203+00,2011-09-08 12:53:45.64443+00,National Smokeless Fuels Band,26,f,,,,
5270,2011-10-11 20:59:00.155382+00,2011-10-11 20:59:00.155185+00,Cowdenbeath Public Prize Brass Band,1274,f,,,,
5016,2011-09-08 13:02:50.324195+00,2011-09-08 13:02:50.324117+00,Calverton Celtite Welfare Band,3840,f,,,,
5072,2011-09-19 15:53:04.427374+00,2011-09-19 15:53:04.427297+00,Uckfield Band,749,f,,,,
5019,2011-09-08 13:04:25.986443+00,2011-09-08 13:04:25.986368+00,Cowpen & Crofton Band,1624,f,,,,
884,2011-09-24 12:02:07.701234+00,2009-10-08 10:44:08.937192+00,Dalkeith and Monktonhall Colliery,365,t,,,,
5022,2011-09-08 21:13:38.989868+00,2011-09-08 21:13:38.989793+00,Follese Musikklag,1109,f,,,,
5027,2011-09-10 12:56:21.463647+00,2011-09-10 12:56:21.463507+00,Swanwick Colliery Juniors,3333,f,,,,
5028,2011-09-10 12:58:06.867982+00,2011-09-10 12:58:06.86791+00,Tweedale and Smalley Works,2635,f,,,,
5029,2011-09-10 12:58:34.502861+00,2011-09-10 12:58:34.502789+00,Tweedales and Smalley Works  (1920),2635,f,,,,
5030,2011-09-10 17:21:27.125153+00,2011-09-10 17:21:27.125075+00,Oltedal Musikklag,1300,f,,,,
5031,2011-09-10 22:29:03.107744+00,2011-09-10 22:29:03.107668+00,Austrheim-Lindås Musikklag,1127,f,,,,
5074,2011-09-19 15:53:45.630726+00,2011-09-19 15:53:45.630655+00,Colchester Silver Band,606,f,,,,
5038,2011-09-11 15:32:12.061964+00,2011-09-11 15:32:12.061893+00,Rossington Colliery Welfare Silver Prize,278,f,,,,
5039,2011-09-11 15:32:26.544462+00,2011-09-11 15:32:26.544392+00,Rossington Silver,278,f,,,,
847,2011-09-11 15:35:24.994554+00,2009-10-04 13:39:28.701452+00,Polypipe (Rossington),278,t,,,,
848,2011-09-11 15:35:24.998281+00,2009-10-04 13:39:28.704504+00,Rossington Colliery Band,278,f,,,,
5035,2011-09-11 15:35:25.001268+00,2011-09-11 15:31:41.291442+00,Rossington Colliery Pozament,278,t,,,,
3256,2011-09-11 15:35:25.004109+00,2011-04-05 22:00:54.965886+00,Rossington Main Colliery Welfare,278,t,,,,
5040,2011-09-11 15:36:20.84845+00,2011-09-11 15:36:20.848377+00,Royal Engineers,3814,f,,,,
5075,2011-09-19 15:55:04.07677+00,2011-09-19 15:55:04.076695+00,Ampthill Town Band,1965,f,,,,
5041,2011-09-11 15:37:08.887125+00,2011-09-11 15:36:20.851879+00,Royal Engineers TA,3814,t,,,,
1580,2011-09-11 15:40:10.975505+00,2010-07-18 11:38:05.319584+00,Darwen Silver,220,f,,,,
4951,2012-01-31 20:22:33.183716+00,2011-08-28 15:41:29.446787+00,Christ Church Silver Bradford Lancs,4043,t,,,,
5034,2012-01-13 22:51:56.587686+00,2011-09-11 15:31:41.287256+00,Rossington Colliery (Perry's),278,t,,,,
5036,2012-01-13 22:51:56.593023+00,2011-09-11 15:31:41.29299+00,Rossington Colliery (Pozament),278,t,,,,
5037,2012-01-13 22:51:56.607751+00,2011-09-11 15:31:41.294128+00,Rossington Main Colliery Welfare Band,278,t,,,,
4944,2012-02-04 12:45:55.114367+00,2011-08-28 10:57:48.174916+00,Royal British Legion Crownhill Plymouth,528,t,,,,
4949,2012-02-06 22:23:57.736147+00,2011-08-28 15:21:22.950499+00,Marske and District,356,t,,,,
5044,2011-09-11 15:48:13.296125+00,2011-09-11 15:48:13.296036+00,Strand Kr. Ungdomskorps,2772,f,,,,
5106,2011-09-23 21:28:35.95845+00,2011-09-23 21:28:35.958378+00,Lewis Merthyr Workmen's Institute,452,f,,,,
5078,2011-09-19 15:55:38.562183+00,2011-09-19 15:55:38.562111+00,Yiewsley & West Drayton Band,601,f,,,,
5079,2011-09-19 15:56:15.997528+00,2011-09-19 15:56:15.997453+00,Staines United Brass Band,45,f,,,,
5080,2011-09-19 15:57:00.391518+00,2011-09-19 15:57:00.391446+00,Chertsey & Addleston Band,804,f,,,,
5083,2011-09-19 15:58:23.776153+00,2011-09-19 15:58:23.776083+00,Letchworth Garden City Band,630,f,,,,
5084,2011-09-19 16:01:08.116235+00,2011-09-19 16:01:08.116162+00,Haywards Heath Town Band,4659,f,,,,
5085,2011-09-19 16:01:50.529469+00,2011-09-19 16:01:50.5294+00,Abingdon Borough Band,757,f,,,,
5087,2011-09-19 18:51:48.768649+00,2011-09-19 18:51:48.768577+00,Harpurhey and Moston,2795,f,,,,
5088,2011-09-19 18:52:19.657769+00,2011-09-19 18:52:19.657689+00,Harpurhey & Moston Silver,2795,f,,,,
5089,2011-09-19 18:52:19.661044+00,2011-09-19 18:52:19.660983+00,Harpurhey and Moston Silver,2795,f,,,,
5090,2011-09-19 18:55:17.774967+00,2011-09-19 18:55:17.774893+00,Kristiansand Brass Band,1189,f,,,,
5091,2011-09-19 19:02:00.901802+00,2011-09-19 19:02:00.875266+00,Brønderslev FDF Brass Band,5433,f,,,,
5093,2011-09-19 19:06:53.36534+00,2011-09-19 19:06:53.365282+00,Sandye Silver Band,1971,f,,,,
5094,2011-09-19 19:12:56.999068+00,2011-09-19 19:12:56.998871+00,Templemore Band,1210,f,,,,
5076,2013-05-09 12:57:09.804747+00,2011-09-19 15:55:14.830743+00,Brackley & District Band,472,t,,,507,
5095,2011-09-19 19:16:09.935846+00,2011-09-19 19:16:09.935768+00,Woodfalls Silver Band,16,f,,,,
5107,2011-09-23 21:29:28.962084+00,2011-09-23 21:29:28.962014+00,Mid Rhondda Workmen's Silver,297,f,,,,
5215,2011-10-05 12:26:15.313864+00,2011-10-05 12:26:15.31379+00,Parr Band (Richardson Ltd) St Helens,229,f,,,,
5216,2011-10-05 12:36:48.172812+00,2011-10-05 12:36:48.172736+00,Eaton's Farnworth and Walkden,222,f,,,,
5217,2011-10-05 12:42:55.072854+00,2011-10-05 12:42:55.072785+00,Pemberton Old JJB Wigan,162,f,,,,
5221,2011-10-05 13:54:11.424836+00,2011-10-05 13:54:11.424765+00,Eatons Farnworth & Walkden,222,f,,,,
5222,2011-10-05 14:18:54.544768+00,2011-10-05 14:18:54.544694+00,Eaton Farnworth Walkden,222,f,,,,
5223,2011-10-05 19:06:17.210269+00,2011-10-05 19:06:17.157058+00,Invicta Brass Band,3941,f,,,,
5224,2011-10-05 19:06:17.212555+00,2011-10-05 19:06:17.159713+00,British Legion (East Peckham) Band,3941,f,,,,
5225,2011-10-05 19:10:15.481899+00,2011-10-05 19:10:15.481696+00,Stockport Brass (BT),253,f,,,,
5226,2011-10-05 19:23:44.886516+00,2011-10-05 19:23:44.84362+00,Elland,145,t,,,,
5141,2011-09-27 20:31:23.327753+00,2011-09-27 20:31:23.327497+00,N.F.S. Matlock,338,f,,,,
4828,2011-09-27 20:33:30.460968+00,2011-08-26 11:06:56.278914+00,Matlock Rifles,338,t,,,,
5131,2011-09-27 20:33:30.464458+00,2011-09-27 11:08:00.88686+00,Matlock R.V.C.,338,t,,,,
3324,2011-09-27 20:33:30.467269+00,2011-04-12 22:47:30.733041+00,Matlock Volunteer Rifles,338,t,,,,
5122,2011-09-24 17:22:58.974848+00,2011-09-24 17:22:58.974777+00,Hatfield Colliery (D H P Interiors),36,f,,,,
3401,2011-09-27 20:33:30.470245+00,2011-04-18 23:37:29.71035+00,Matlock Volunteers,338,t,,,,
5124,2011-09-24 17:22:58.977106+00,2011-09-24 17:22:58.97702+00,Hatfield Main Colliery Prize Band,36,f,,,,
271,2011-09-24 17:24:28.818635+00,2009-04-29 17:30:11.711279+00,Hatfield Main Colliery,36,t,,,,
5123,2011-09-24 17:24:28.821733+00,2011-09-24 17:22:58.975832+00,Hatfield Main Colliery Band,36,f,,,,
5125,2011-09-24 17:32:16.37001+00,2011-09-24 17:32:16.369933+00,Dodworth Colliery Band,140,f,,,,
2803,2011-09-27 20:33:30.47348+00,2011-02-24 13:25:41.446831+00,Tarmac Matlock,338,t,,,,
518,2011-09-27 20:33:30.476324+00,2009-05-15 20:30:42.829919+00,The Matlock Band,338,t,,,,
5142,2011-09-27 20:33:59.373813+00,2011-09-27 20:33:59.373702+00,Matlock Juniors,4084,f,,,,
5143,2011-09-27 20:40:59.931484+00,2011-09-27 20:40:59.93126+00,GEC Maidstone,619,f,,,,
5144,2011-09-27 20:40:59.942219+00,2011-09-27 20:40:59.942023+00,GEC Avionics Brass,619,f,,,,
5138,2011-09-27 20:47:17.621967+00,2011-09-27 16:10:23.872196+00,G.E.C. Avionics,619,t,,,,
3112,2011-09-27 20:47:17.625152+00,2011-03-23 17:56:03.335976+00,G.E.C. Marconi Avionic,619,t,,,,
5154,2011-09-29 11:52:47.737013+00,2011-09-29 11:52:47.736928+00,Epping Forest Co-op,608,f,,,,
5155,2011-09-29 12:00:48.801094+00,2011-09-29 12:00:48.801014+00,Farr's of Luton,1970,f,,,,
5156,2011-09-30 10:19:06.490012+00,2011-09-30 10:19:06.48994+00,1st Whitstable Scouts,3950,f,,,,
5182,2011-10-03 14:39:39.812834+00,2011-10-03 14:39:39.812763+00,Galashiels RV,4976,f,,,,
5159,2011-09-30 13:20:28.549505+00,2011-09-30 13:20:28.549432+00,St. John's (Port Glasgow),2106,f,,,,
5160,2011-09-30 13:20:39.874854+00,2011-09-30 13:20:39.874775+00,Buckhaven & District Miners,4773,f,,,,
5161,2011-09-30 13:26:06.726792+00,2011-09-30 13:26:06.726721+00,Camelon Silver,4985,f,,,,
5163,2011-10-02 12:09:18.372601+00,2011-10-02 12:09:18.314035+00,Chadderton,5455,t,,,,
5165,2011-10-02 16:30:50.706263+00,2011-10-02 16:30:50.706187+00,Connells Sounding Brass,304,f,,,,
5166,2011-10-02 16:41:18.355385+00,2011-10-02 16:41:18.355311+00,Fulham Borough,616,f,,,,
5183,2011-10-03 14:54:59.833415+00,2011-10-03 14:54:59.83327+00,Milnwood Colliery,4648,f,,,,
5168,2011-10-02 16:43:20.971773+00,2011-10-02 16:43:20.971713+00,Camberley & District Silver Band,631,f,,,,
5167,2011-10-02 16:44:05.27663+00,2011-10-02 16:43:20.96732+00,Camberley Silver,631,t,,,,
382,2011-10-02 16:44:05.280061+00,2009-05-04 18:14:51.173078+00,Charles Church Camberley Band,631,t,,,,
2309,2011-10-02 21:29:50.699097+00,2011-02-05 18:23:16.679195+00,BNFL Leyland Band,8,t,,,,
5169,2011-10-02 21:29:50.714767+00,2011-10-02 21:29:50.512357+00,Leyland Brass,8,t,,,,
5481,2011-11-08 20:31:38.89098+00,2011-11-08 20:31:38.890894+00,Haukås og Hordvik Skolemusikk,5743,f,,,,
5186,2011-10-03 15:11:23.413209+00,2011-10-03 15:11:23.413101+00,Bonnyrigg & District,4534,f,,,,
5188,2011-10-03 15:30:00.712368+00,2011-10-03 15:30:00.712292+00,Blackbraes & District,5232,f,,,,
5189,2011-10-03 17:24:58.421469+00,2011-10-03 17:24:58.421397+00,Bowhill and District,2720,f,,,,
5190,2011-10-03 17:34:01.351795+00,2011-10-03 17:34:01.159571+00,Esh Winning Colliery Welfare Band,581,f,,,,
5191,2011-10-03 17:34:28.311893+00,2011-10-03 17:34:28.311743+00,Esh Colliery Welfare Silver,581,f,,,,
5192,2011-10-03 18:28:29.328019+00,2011-10-03 18:28:29.327949+00,Glasgow Coop Bakery,5503,f,,,,
5196,2011-10-04 10:46:55.180947+00,2011-10-04 10:46:55.180745+00,St Laurence Silver Prize,5488,f,,,,
5197,2011-10-04 11:08:53.729163+00,2011-10-04 11:08:53.729091+00,Prestonlinks Colliery,4378,f,,,,
5198,2011-10-04 14:40:19.476256+00,2011-10-04 14:40:19.476124+00,Stockport Schools Senior Band,2039,f,,,,
126,2011-10-04 19:54:17.347014+00,2009-03-14 15:50:15.599444+00,Golborne Brass,227,t,,,,
4472,2011-10-04 19:54:17.351657+00,2011-06-24 09:05:23.055865+00,Golborne Brass Band,227,t,,,,
4043,2011-10-04 19:54:17.354812+00,2011-05-27 11:29:37.445946+00,Golborne Public Subscription,227,f,,,,
2316,2012-02-01 20:56:04.616578+00,2011-02-05 19:08:35.420132+00,Leyland DAF Band,8,t,,,,
5219,2012-02-01 21:27:18.129145+00,2011-10-05 13:27:54.500642+00,Vernon B.S. Poynton,175,t,,,,
5200,2011-10-04 20:02:22.588014+00,2011-10-04 20:02:21.947749+00,Crown Point Brass,228,f,,,,
5201,2011-10-04 20:18:32.014694+00,2011-10-04 20:18:32.014618+00,William Rhodes School,277,f,,,,
5236,2011-10-07 14:44:17.063815+00,2011-10-07 14:44:17.063739+00,Falkirk Public,5220,f,,,,
5204,2011-10-04 20:30:42.942702+00,2011-10-04 20:30:42.94263+00,Cory Workmen's Silver,4,f,,,,
5288,2011-10-14 14:25:01.193611+00,2011-10-14 14:25:01.193531+00,Fairey Aviation Works,6,f,,,,
5206,2011-10-04 20:39:26.251043+00,2011-10-04 20:39:26.250968+00,Lewis Merthyr Institute,452,f,,,,
5237,2011-10-07 16:46:06.666394+00,2011-10-07 16:46:06.666321+00,Ystalyfera Public Band,2566,f,,,,
5208,2011-10-04 20:39:55.553341+00,2011-10-04 20:39:55.55327+00,Ystalyfera Public S. P.,2566,f,,,,
5209,2011-10-04 20:42:24.660247+00,2011-10-04 20:42:24.660176+00,Ystalyfera Public S.P.,2566,f,,,,
5210,2011-10-04 20:47:20.255529+00,2011-10-04 20:47:20.255461+00,Ystalyfera Public Silver Prize,2566,f,,,,
5212,2011-10-05 00:35:13.814088+00,2011-10-05 00:35:13.813803+00,Pemberton Old Wigan JJB Youth,1373,f,,,,
3535,2011-10-05 19:27:09.923583+00,2011-05-02 19:14:42.532499+00,Elland C E F A Youth,3849,t,,,,
3536,2011-10-05 19:27:09.928795+00,2011-05-02 19:14:42.536296+00,Elland CEFA Youth,3849,t,,,,
5305,2011-10-19 10:26:58.510762+00,2011-10-19 10:26:58.510679+00,Stocksbridge Band,3154,f,,,,
5307,2011-10-19 22:01:48.949776+00,2011-10-19 22:01:48.94969+00,Strata Band,132,f,,,,
5308,2011-10-21 10:01:52.20697+00,2011-10-21 10:01:52.206881+00,St Alban's City,597,f,,,,
5310,2011-10-21 10:26:21.89555+00,2011-10-21 10:26:21.895464+00,New Forest Vodaphone Brass,564,f,,,,
5311,2011-10-21 10:26:33.809828+00,2011-10-21 10:26:33.809608+00,R.B.L. Band (Spalding),864,f,,,,
5312,2011-10-21 13:55:23.218634+00,2011-10-21 13:55:23.218553+00,Buckhaven & Methil Brass,354,f,,,,
5313,2011-10-21 13:57:05.461914+00,2011-10-21 13:57:05.461832+00,Ayr Benquhat Silver,2430,f,,,,
5238,2011-10-07 16:47:55.805148+00,2011-10-07 16:47:55.805075+00,Lewis Merthyr Colliery Band,452,f,,,,
5248,2011-10-09 15:17:11.171735+00,2011-10-09 15:17:11.171658+00,Wantage Youth Brass,2943,f,,,,
5350,2011-10-24 11:27:53.464778+00,2011-10-24 11:27:53.464695+00,Newport Pagnell Excelsior,2974,f,,,,
5214,2012-03-11 22:23:43.55976+00,2011-10-05 11:10:14.84365+00,St Johns Band Mossley,399,t,,,8,
5241,2012-03-15 22:45:27.559579+00,2011-10-07 16:49:36.367254+00,Parc & Dare Band,47,t,,,8,
5309,2012-08-17 13:01:51.3127+00,2011-10-21 10:13:17.519743+00,Morrells Kidlington Concert,295,t,,,507,
5228,2013-03-03 10:22:23.14464+00,2011-10-06 20:38:10.12209+00,Carnoustie and District Youth Band,1457,t,,,507,
5242,2011-10-07 17:01:30.43208+00,2011-10-07 17:01:30.431886+00,Abertillery & District Youth Concert,1267,f,,,,
5243,2011-10-07 17:04:02.993413+00,2011-10-07 17:04:02.993343+00,Severn Tunnel Silver,381,f,,,,
5244,2011-10-07 17:05:00.253961+00,2011-10-07 17:05:00.253884+00,Pressed Steel Fisher Llanelli,789,f,,,,
1946,2011-10-07 21:28:12.890396+00,2010-10-26 22:27:30.874368+00,Launceston Municipal,550,t,,,,
5245,2011-10-08 15:15:42.551979+00,2011-10-08 15:15:42.551873+00,Mid-Rhondda Workmen's Silver,297,f,,,,
5246,2011-10-08 15:17:00.242829+00,2011-10-08 15:17:00.242742+00,Markham & District Colliery Silver,446,f,,,,
5247,2011-10-08 15:17:00.257821+00,2011-10-08 15:17:00.25773+00,Markham & District Colliery Band,446,f,,,,
5249,2011-10-09 20:22:31.135123+00,2011-10-09 20:22:31.135027+00,Askham Town Silver,927,f,,,,
5250,2011-10-09 20:37:37.49921+00,2011-10-09 20:37:37.498605+00,Wolverton BR and Town,828,f,,,,
5251,2011-10-09 20:40:03.298872+00,2011-10-09 20:40:03.298789+00,Wrightington and Heskin,1720,f,,,,
5252,2011-10-09 20:41:19.984149+00,2011-10-09 20:41:19.984074+00,Shildon L.N.E.R Works (Durham),4772,f,,,,
5253,2011-10-09 20:41:19.988463+00,2011-10-09 20:41:19.988404+00,Shildon LNER Works Durham,4772,f,,,,
5254,2011-10-09 20:44:11.915121+00,2011-10-09 20:44:11.91491+00,Sleaford District,4244,f,,,,
5258,2011-10-09 20:48:29.188069+00,2011-10-09 20:48:29.187929+00,Ravensthorpe Subscription Brass,3173,f,,,,
5259,2011-10-09 20:50:01.127751+00,2011-10-09 20:50:01.127586+00,Rivington and Adlington Public,215,f,,,,
5260,2011-10-09 20:52:23.453518+00,2011-10-09 20:52:23.453392+00,Romford C. D.,2819,f,,,,
5261,2011-10-09 20:53:32.012257+00,2011-10-09 20:53:32.012162+00,Royton Public,3306,f,,,,
5351,2011-10-24 11:29:26.590947+00,2011-10-24 11:29:26.567415+00,Newport Pagnell Excelsior Silver Prize Band,2974,f,,,,
4108,2011-10-10 21:13:13.455157+00,2011-06-04 22:32:50.733809+00,Cory's Workmen,4,t,,,,
5202,2011-10-10 21:13:13.458518+00,2011-10-04 20:28:04.871226+00,Cory Workman's,4,t,,,,
3366,2011-10-10 21:13:13.461568+00,2011-04-16 15:26:46.111134+00,Cory Workmens,4,t,,,,
122,2011-10-10 21:13:13.464918+00,2009-03-13 14:19:18.980108+00,Just Rentals Cory,4,t,,,,
243,2011-10-10 21:13:13.468138+00,2009-04-25 21:15:29.597403+00,The Cory Band,4,t,,,,
5271,2011-10-11 21:28:36.919631+00,2011-10-11 21:28:36.55676+00,Whitwell Temperance Band,500,f,,,,
5272,2011-10-11 21:28:36.921118+00,2011-10-11 21:28:36.558431+00,Old Whitwell Village Band,500,f,,,,
5278,2011-10-12 21:14:21.295285+00,2011-10-12 21:14:21.276581+00,Boxmoor Boy's Brigade Band,5576,f,,,,
5279,2011-10-12 21:17:46.231705+00,2011-10-12 21:17:46.211884+00,Hemel Hempstead Band,5577,f,,,,
5280,2011-10-12 21:17:46.233509+00,2011-10-12 21:17:46.213767+00,Hemel Hempstead,5577,t,,,,
5281,2011-10-12 21:17:46.234893+00,2011-10-12 21:17:46.216278+00,Atlas Copco (Hemel Hempstead),5577,f,,,,
5282,2011-10-12 21:17:46.236033+00,2011-10-12 21:17:46.21809+00,Atlas Copco Hemel Hempstead,5577,t,,,,
5343,2011-10-24 10:21:19.728123+00,2011-10-24 10:21:19.612926+00,City of Coventry,1537,t,1995-01-01,,,
5284,2011-10-12 22:01:02.283057+00,2011-10-12 22:01:02.282926+00,City of Coventry Juniors,3504,f,,,,
5314,2011-10-21 15:04:49.364197+00,2011-10-21 15:04:49.364095+00,The Aveley Band,4332,f,,,,
5286,2011-10-12 22:06:17.436529+00,2011-10-12 22:06:17.436455+00,Jackfield (Ironbridge Gorge),314,f,,,,
5294,2011-10-17 20:14:33.846718+00,2011-10-17 20:14:33.827145+00,Peebles Volunteer Corps Band,655,f,,,,
3236,2011-10-17 21:02:38.790766+00,2011-04-03 21:35:56.040632+00,Latchford Band,1352,t,,,,
5295,2011-10-17 21:03:56.701179+00,2011-10-17 21:03:56.701102+00,Latchford Subscription,1352,f,,,,
5296,2011-10-17 21:04:48.124659+00,2011-10-17 21:04:48.124577+00,Kent Street Mission,2741,f,,,,
3700,2011-10-18 20:40:38.203112+00,2011-05-07 18:05:40.27796+00,Warwickshire and Coventry Constabulary,4204,t,,,,
5315,2011-10-21 15:05:02.818657+00,2011-10-21 15:05:02.81857+00,Bank's Brewery Band,406,f,,,,
5283,2011-10-24 10:25:25.996247+00,2011-10-12 22:00:07.093684+00,City of Coventry,1931,f,,1994-12-31,,
1757,2011-10-24 10:25:25.999789+00,2010-08-19 21:12:01.803045+00,Jaguar Cars,1931,f,1983-09-11,1992-05-23,,
5301,2011-10-18 20:47:44.213642+00,2011-10-18 20:47:44.213532+00,Jaguar Groups,5578,f,,,,
33,2011-10-18 20:51:48.424105+00,2009-03-08 12:18:50.502791+00,Rolls Royce (Coventry),32,t,,,,
5302,2011-10-18 20:51:48.427727+00,2011-10-18 20:51:48.345263+00,Coventry Air Training Corps Band,32,f,,,,
5303,2011-10-18 20:51:48.429175+00,2011-10-18 20:51:48.346985+00,Coventry Boys Band,32,f,,,,
5344,2011-10-24 10:25:26.056919+00,2011-10-24 10:25:25.972238+00,Jaguar,1931,t,1983-09-11,1992-05-23,,
4177,2011-10-18 20:56:18.957919+00,2011-06-08 10:39:05.630488+00,City of Coventry (Coventry CPA),1537,t,,,,
3376,2011-10-18 20:56:18.961071+00,2011-04-17 17:45:22.185094+00,Coventry CPA,1537,t,,,,
5345,2011-10-24 10:26:19.254804+00,2011-10-24 10:26:19.234729+00,Jaguar,5578,t,,1982-12-31,,
5316,2011-10-21 15:32:39.035811+00,2011-10-21 15:32:39.035529+00,The Riddings (Jacksdale Miners Welfare) Band,292,f,,,,
5318,2011-10-21 15:40:08.327935+00,2011-10-21 15:40:08.327847+00,Shirland Miners Welfare (Wyco) Band,477,f,,,,
5319,2011-10-21 15:40:26.113516+00,2011-10-21 15:40:26.113435+00,Broughtons Brass Band,433,f,,,,
5321,2011-10-21 15:41:36.580999+00,2011-10-21 15:41:36.580913+00,Betteshanger Welfare Band,618,f,,,,
5323,2011-10-21 15:43:16.712014+00,2011-10-21 15:43:16.71193+00,Kippax RJB Band,131,f,,,,
5324,2011-10-21 15:50:18.50051+00,2011-10-21 15:50:18.500428+00,GT Group Peterlee Band,569,f,,,,
5327,2011-10-21 15:51:26.383951+00,2011-10-21 15:51:26.38387+00,RJB Brass Band,876,f,,,,
5328,2011-10-21 15:51:35.491391+00,2011-10-21 15:51:35.491309+00,Pride Valley Brass Band,924,f,,,,
5329,2011-10-21 15:51:45.401086+00,2011-10-21 15:51:45.400996+00,West Yorkshire Motors (Sharlston) Band,438,f,,,,
5330,2011-10-21 16:03:36.951226+00,2011-10-21 16:03:36.951145+00,Wilfreda Beehive Hatfield Band,36,f,,,,
5331,2011-10-21 16:03:51.359644+00,2011-10-21 16:03:51.359553+00,Ynyshir Welfare Band (Stacks of Tiles),457,f,,,,
